length,probability_a,probability_b,optimal_lipschitz_function
1.642000000000000171e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.642999999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.644000000000000128e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.644999999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.646000000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.646999999999999886e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.648000000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.649000000000000199e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.650000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.651000000000000156e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.651999999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.653000000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.653999999999999915e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.655000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.655999999999999872e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.657000000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.658000000000000185e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.658999999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.660000000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.660999999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.662000000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.662999999999999901e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.664000000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.664999999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.666000000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.667000000000000171e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.667999999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.669000000000000128e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.669999999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.671000000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.671999999999999886e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.673000000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.674000000000000199e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.675000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.676000000000000156e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.676999999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.678000000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.678999999999999915e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.680000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.680999999999999872e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.682000000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.683000000000000185e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.683999999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.685000000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.685999999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.687000000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.687999999999999901e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.689000000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.689999999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.691000000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.692000000000000171e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.692999999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.694000000000000128e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.694999999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.696000000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.696999999999999886e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.698000000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.699000000000000199e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.701000000000000156e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.701999999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.703000000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.703999999999999915e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.705000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.705999999999999872e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.707000000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.708000000000000185e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.708999999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.710000000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.710999999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.712000000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.712999999999999901e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.714000000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.715000000000000213e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.716000000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.717000000000000171e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.717999999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.719000000000000128e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.719999999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.721000000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.721999999999999886e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.723000000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.724000000000000199e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.725000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.726000000000000156e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.726999999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.728000000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.728999999999999915e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.730000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.730999999999999872e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.732000000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.733000000000000185e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.733999999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.735000000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.735999999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.737000000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.737999999999999901e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.739000000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.740000000000000213e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.741000000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.742000000000000171e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.742999999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.744000000000000128e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.744999999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.746000000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.746999999999999886e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.748000000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.749000000000000199e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.750000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.751000000000000156e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.751999999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.753000000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.753999999999999915e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.755000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.755999999999999872e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.757000000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.758000000000000185e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.758999999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.760000000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.760999999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.762000000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.762999999999999901e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.764000000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.765000000000000213e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.766000000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.767000000000000171e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.767999999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.769000000000000128e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.769999999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.771000000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.771999999999999886e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.773000000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.774000000000000199e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.775000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.776000000000000156e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.776999999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.778000000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.778999999999999915e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.780000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.780999999999999872e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.782000000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.783000000000000185e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.783999999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.785000000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.785999999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.787000000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.787999999999999901e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.789000000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.790000000000000213e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.791000000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.792000000000000171e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.792999999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.794000000000000128e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.794999999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.796000000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.796999999999999886e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.798000000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.799000000000000199e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
1.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.299999999999846167e+00
